,FEI Number,Legal Name,Ignore,Website,AddressProvided,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
1702,3007351320.0,"May Medical, LLC",yes,-,-,Pittsburgh,Pennsylvania,15212,United States,2016.0,951942.0,No,11/24/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1016,3003942701.0,"Diaz, David G, MD Inc",yes,-,-,Fountain Valley,California,92708,United States,2016.0,963395.0,No,2/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2240,3007136499.0,"Reproductive Services Of Indiana, Inc",yes,-,-,Indianapolis,Indiana,46280,United States,2016.0,965930.0,No,4/4/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2248,3005130652.0,"Reprotech, Inc",yes,-,-,Allentown,Pennsylvania,18102,United States,2016.0,981452.0,No,8/23/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
658,3004733425.0,Bellingham IVF & Fertility Care,yes,-,-,Bellingham,Washington,98225,United States,2016.0,965390.0,No,4/5/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1041,3011696261.0,Dr. Richard Schoor,yes,-,-,Smithtown,New York,11787,United States,2016.0,955647.0,No,1/13/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1336,3009513193.0,"HNM Total Recon, LLC",yes,-,-,Miami,Florida,33179,United States,2016.0,987024.0,No,9/2/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
651,3009561553.0,Austin Fertility Institute,yes,-,-,Austin,Texas,78758,United States,2016.0,952376.0,No,11/20/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1332,3006638601.0,"Highland Surgical Enterprises, LLC",yes,-,-,Richmond,Virginia,23230,United States,2016.0,950537.0,No,12/2/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1691,3004561513.0,Maine Medical Center HPC Laboratory,yes,-,-,Portland,Maine,4102,United States,2016.0,971366.0,No,5/24/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1263,3010156060.0,Global IVF,yes,-,-,Chicago,Illinois,60611,United States,2016.0,968471.0,No,5/3/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1301,3003980879.0,Gundersen Fertility Center,yes,-,-,Onalaska,Wisconsin,54650,United States,2016.0,966509.0,No,3/23/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1674,3003387712.0,Louisiana Organ Procurement Agency,yes,-,-,Shreveport,Louisiana,71101,United States,2016.0,967741.0,No,4/21/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
596,3012342916.0,"An Eggceptional Match, LLC.",yes,-,-,Castle Rock,Colorado,80108,United States,2016.0,980597.0,No,5/27/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1026,3010994827.0,"Donor Alliance, Inc.",yes,-,-,Grand Junction,Colorado,81506,United States,2016.0,980780.0,No,8/5/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2274,3005468401.0,"Robert E. Anderson, M.D., A Professional Corporation",yes,-,-,Newport Beach,California,92663,United States,2016.0,984893.0,No,9/1/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
619,3011406752.0,Ashby Medical LLC,yes,-,-,Ashland,Kentucky,41101,United States,2016.0,951963.0,No,12/2/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
618,3004628030.0,"ART Reproductive Center, Inc.",yes,-,-,Beverly Hills,California,90210,United States,2016.0,983209.0,No,5/31/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1032,3000215350.0,DonorConnect,yes,-,-,Salt Lake City,Utah,84102,United States,2016.0,980883.0,No,6/22/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2262,3010007810.0,Restore Sight International,yes,-,-,Las Vegas,Nevada,89148,United States,2016.0,964265.0,No,1/20/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2266,3006681071.0,"Richmond Center For Fertility And Endocrinology, Ltd",yes,-,-,Richmond,Virginia,23229,United States,2016.0,950974.0,No,12/2/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1017,3009456228.0,"Digital Dental Source, LLC",yes,-,-,Milford,Michigan,48381,United States,2016.0,963308.0,No,3/22/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1255,3007072963.0,Gibbs Surgical LLC,yes,-,-,Saint Louis,Missouri,63129,United States,2016.0,959150.0,No,2/10/2016,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1212,3005339958.0,Foulk Nevada Fertility Center PC,yes,-,-,Las Vegas,Nevada,89118,United States,2016.0,970558.0,No,5/19/2016,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1738,2070018.0,MemorialCare Long Beach Medical Center,yes,-,-,Long Beach,California,90806,United States,2016.0,953323.0,No,12/31/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2148,3007055959.0,"Reproductive Care Of Indiana, PC",yes,-,-,Carmel,Indiana,46280,United States,2016.0,965928.0,No,4/4/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2160,3003973139.0,Reproductive Genetics and Fertility Centers PLLC,yes,-,-,Tacoma,Washington,98405,United States,2016.0,981953.0,No,8/3/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
991,3004125613.0,DCI Donor Services/dba Tennessee Donor Services,yes,-,-,Chattanooga,Tennessee,37403,United States,2016.0,953225.0,No,12/30/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2133,3011554699.0,"ReGen Biosolutions, LLC",yes,-,-,Scottsdale,Arizona,85260,United States,2016.0,970543.0,No,5/2/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2168,3003926706.0,"Reproductive Health Associates, Inc.",yes,-,-,Tampa,Florida,33609,United States,2016.0,980255.0,No,3/9/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2110,3009394448.0,"Providence Medical Technology, Inc.",yes,-,-,Lafayette,California,94549,United States,2016.0,949267.0,No,11/19/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
727,3008802966.0,California Center for Reproductive Health,yes,-,-,Encino,California,91436,United States,2016.0,972639.0,No,6/7/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2115,3008670156.0,QualTex Laboratories,yes,-,-,Norcross,Georgia,30093,United States,2016.0,988202.0,No,9/30/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1199,3009996260.0,Flower Orthopedics Corporation,yes,-,-,Horsham,Pennsylvania,19044,United States,2016.0,951134.0,No,11/10/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1394,3002789645.0,Indiana Organ Procurement Organization,yes,-,-,Fort Wayne,Indiana,46804,United States,2016.0,985590.0,No,9/20/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1743,3010155708.0,"Metro Surgical Specialists, LLC",yes,-,-,Leesburg,Virginia,20176,United States,2016.0,973373.0,No,6/10/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
673,3011416902.0,BioLogistx LLC,yes,-,-,San Antonio,Texas,78209,United States,2016.0,986284.0,No,7/13/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1635,3000719872.0,Lions eye Institute for Transplant & Research Inc.,yes,-,-,Orlando,Florida,32806,United States,2016.0,971690.0,No,2/25/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
992,3004125629.0,DCI Donor Services/dba Tennessee Donor Services,yes,-,-,Knoxville,Tennessee,37909,United States,2016.0,950428.0,No,12/3/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1362,3003253380.0,"Huntington Reproductive Center, Inc.",yes,-,-,Pasadena,California,91101,United States,2016.0,987627.0,No,9/16/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1627,3005781815.0,Lions Eye Bank of Nebraska Inc,yes,-,-,Kearney,Nebraska,68847,United States,2015.0,937341.0,No,8/4/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
221,3010642815.0,"Vivorte, Inc.",yes,https://vivorte.com/about/,-,Louisville,Kentucky,40204,United States,2015.0,907928.0,No,12/16/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1662,3005046783.0,Long Island IVF-Stony Brook,yes,-,-,Stony Brook,New York,11790,United States,2015.0,902487.0,No,11/5/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1661,3010143124.0,Lone Star Orthopaedics Inc,yes,-,-,San Antonio,Texas,78209,United States,2015.0,924877.0,No,5/1/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1660,3010547409.0,Lone Star Extremeties LLC,yes,-,-,Spring,Texas,77386,United States,2015.0,917256.0,No,3/3/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
218,3006987813.0,Stanford Healthcare ValleyCare,yes,https://valleycare.com/,-,Pleasanton,California,94588,United States,2015.0,926964.0,No,5/19/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
225,1677552.0,"Department of Air Force, 59th Medical Wing/SGVLB",yes,https://www.59mdw.af.mil/,-,Lackland Afb,Texas,78236,United States,2015.0,945707.0,No,9/30/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
214,3006197713.0,HCA Health Services of Tennessee dba TriStar Centennial,yes,https://tristarhealth.com/locations/tristar-centennial/,-,Nashville,Tennessee,37203,United States,2015.0,920283.0,No,3/25/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
182,3003567044.0,"Regenerative Biologics, Inc.",yes,https://regenerative-biologics.com/,-,Melbourne,Florida,32935,United States,2015.0,924832.0,No,5/5/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
220,3010133617.0,Vivex Biomedical Inc,yes,https://vivex.com/,-,Marietta,Georgia,30062,United States,2015.0,903641.0,No,11/12/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
67,3010532608.0,"Alpha Med Distributors, LLC",yes,https://alphamedicalllc.com/,-,Frisco,Texas,75034,United States,2015.0,904165.0,No,11/19/2014,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1218,3009838494.0,Fuse Medical LLC.,yes,-,-,Fort Worth,Texas,76102,United States,2015.0,920976.0,No,4/1/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3041,3007750691.0,"Black Label Spine, LLC",yes,https://www.manta.com/c/mtb9qfl/black-label-spine-llc#details,-,Shreveport,Louisiana,71106,United States,2015.0,922258.0,No,3/19/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1399,3003940637.0,"Infertility Solutions, P.C.",yes,-,-,Allentown,Pennsylvania,18103,United States,2015.0,941411.0,No,9/9/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
82,3009808320.0,"Amniox Medical, Inc",-,https://biotissue.com/,-,Atlanta,Georgia,30339,United States,2015.0,920402.0,No,4/1/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1373,3010007795.0,ImpactOrtho Inc (Hawaii),yes,-,-,Honolulu,Hawaii,96813,United States,2015.0,903685.0,No,11/6/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
79,3001451326.0,"Artivion, Inc",-,https://artivion.com/,-,Kennesaw,Georgia,30144,United States,2015.0,917957.0,No,3/16/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1380,3008771840.0,"In VitroTech Labs, Inc.",yes,-,-,West Hollywood,California,90069,United States,2015.0,939018.0,No,7/29/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1311,3006045656.0,Hawaii Cord Blood Bank,yes,-,-,Honolulu,Hawaii,96826,United States,2015.0,913510.0,No,2/5/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
18,3005825762.0,US Stem Cell Inc,-,http://us-stemcell.com/,-,Sunrise,Florida,33325,United States,2015.0,906992.0,No,12/5/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1296,3006727775.0,Greenhagen Medical Inc. dba Zimmer Carolinas,yes,-,-,Charlotte,North Carolina,28277,United States,2015.0,937922.0,No,8/10/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1272,3010125649.0,Golden Rule Medical LLC,yes,-,-,Knoxville,Tennessee,37919,United States,2015.0,907377.0,No,12/17/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
25,3005836954.0,"Fibrocell Technologies, Inc.",-,http://www.fibrocell.com/technology/index.html,-,Exton,Pennsylvania,19341,United States,2015.0,931277.0,No,10/31/2014,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1333,3008901294.0,"HILLCO MEDICAL, LLC",yes,-,-,Knoxville,Tennessee,37922,United States,2015.0,907406.0,No,12/17/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
37,3002924436.0,Tutogen Medical GmbH,yes,http://www.tutogen.de,-,Neunkirchen a. Brand,-,-,Germany,2015.0,943795.0,No,9/23/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3077,3003407391.0,TMC Orthopedic Hanger Clinic,yes,https://www.tmcaz.com/medical-programs/orthopaedics/orthopaedic-surgery/,-,Houston,Texas,77025,United States,2015.0,919159.0,No,3/20/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1325,3005398568.0,Hennepin County Medical Center - Clinical Laboratories,yes,-,-,Minneapolis,Minnesota,55415,United States,2015.0,912650.0,No,2/3/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
30,3008450678.0,Liventa Bioscience Inc.,yes,http://www.liventabioscience.com/,-,Conshohocken,Pennsylvania,19428,United States,2015.0,904065.0,No,11/18/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
29,3010146368.0,"Hausten Healthcare, LLC",yes,http://www.hausten-h.com/english/,-,Honolulu,Hawaii,96826,United States,2015.0,912175.0,No,1/23/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2997,3010549014.0,"United Medical Laboratories, Inc.",yes,https://www.dnb.com/business-directory/company-profiles.united_medical_laboratories_inc.e39ccab268a62aecbb002b7486846ddb.html,-,Vienna,Virginia,22182,United States,2015.0,900127.0,No,10/10/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2995,2245304.0,"Isomedix Operations, Inc.",yes,https://www.dnb.com/business-directory/company-profiles.isomedix_operations_inc.053d28c565d1d69d6ad5f6e58a97a2fb.html,-,Whippany,New Jersey,7981,United States,2015.0,916347.0,No,2/12/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
152,3010192098.0,"ArtiMed Solutions, LLC.",-,https://opencorporates.com/companies/us_tx/0801748364,-,Dallas,Texas,75218,United States,2015.0,899405.0,No,10/7/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1516,3009811937.0,"Keystone Surgical Systems, Inc",yes,-,-,Harrisburg,Pennsylvania,17109,United States,2015.0,920261.0,No,3/31/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1115,3003926820.0,Family Fertility Center,yes,-,-,Houston,Texas,77030,United States,2015.0,925203.0,No,5/6/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1492,3007950157.0,Kaimana Orthopedics Corp.,yes,-,-,Honolulu,Hawaii,96813,United States,2015.0,902290.0,No,10/29/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2909,3010663930.0,Regents of UC behalf UCLA F. R. Health Santa Monica,yes,https://regents.universityofcalifornia.edu/,-,Santa Monica,California,90401,United States,2015.0,916699.0,No,2/11/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
129,3008930056.0,University of Miami Miller School of Medicine Tissue Bank,yes,https://med.miami.edu/programs/brain-endowment-bank,-,Miami,Florida,33136,United States,2015.0,909837.0,No,12/2/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2908,3008616465.0,"Tufts Medical Center, Inc Pediatric Clinical Trials Office",yes,https://pediatrics.tuftsmedicalcenter.org/Research-Clinical-Trials/Clinical-Trials,-,Boston,Massachusetts,2111,United States,2015.0,925846.0,No,4/7/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
131,3004123225.0,"Medalliance, Inc",yes,https://medalliance.com/,-,Glenside,Pennsylvania,19038,United States,2015.0,907523.0,No,12/18/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
2994,1000136478.0,"Isomedix Operations, Inc",yes,https://www.dnb.com/business-directory/company-profiles.isomedix_operations_inc.053d28c565d1d69d6ad5f6e58a97a2fb.html,-,Chester,New York,10918,United States,2015.0,929459.0,No,6/2/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1448,3004753435.0,IVF Laboratory at John T Mather Memorial Hospital,yes,-,-,Port Jefferson,New York,11777,United States,2015.0,903421.0,No,11/12/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1175,3005238926.0,"Fertility Specialists Medical Group, Inc",yes,-,-,San Diego,California,92123,United States,2015.0,944129.0,No,9/22/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
