FEI Number,Legal Name,Ignore,Website,AddressProvided,City,State,Zip,Country/Area,Fiscal Year,Inspection ID,Posted Citations,Inspection End Date,Classification,Project Area,Product Type,FMD-145 Date
1072464,Tanner Medical Center Blood Bank,yes,-,-,Carrollton,Georgia,30117,United States,2017,1015632,No,6/14/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005089827,"Tarrant Eye Resources, Inc.",yes,-,-,Fort Worth,Texas,76104,United States,2022,1164738,No,3/10/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005089827,"Tarrant Eye Resources, Inc.",yes,-,-,Fort Worth,Texas,76104,United States,2016,985344,No,8/3/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007274509,Tennessee Reproductive Medicine,yes,-,-,Chattanooga,Tennessee,37421,United States,2016,960961,No,2/10/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003926841,Texas Center for Reproductive Health,yes,-,-,Dallas,Texas,75246,United States,2019,1073733,No,11/7/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007789292,"Texas Donor Services, Inc",yes,-,-,Pearland,Texas,77581,United States,2018,1035088,No,11/28/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011009880,Texas Fertility Center,yes,-,-,San Antonio,Texas,78258,United States,2019,1089204,No,3/28/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009806344,Texas Fertility Center,yes,-,-,New Braunfels,Texas,78130,United States,2018,1057442,No,5/31/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011009880,Texas Fertility Center,yes,-,-,San Antonio,Texas,78258,United States,2015,938892,No,7/9/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009806344,Texas Fertility Center,yes,-,-,New Braunfels,Texas,78130,United States,2015,899042,No,10/6/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005064648,Texas Organ Sharing Alliance,yes,-,-,San Antonio,Texas,78229,United States,2019,1072288,No,10/19/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005064648,Texas Organ Sharing Alliance,yes,-,-,San Antonio,Texas,78229,United States,2015,917986,No,3/4/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1048067,"The Blood Connection, Inc.",yes,-,-,Piedmont,South Carolina,29673,United States,2016,982571,No,8/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003934720,The Center for Reproductive Medicine,yes,-,-,Wichita,Kansas,67226,United States,2017,993637,No,11/15/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003934720,The Center for Reproductive Medicine,yes,-,-,Wichita,Kansas,67226,United States,2015,920573,No,4/2/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003937466,The Center for Reproductive Medicine,yes,-,-,Rockville,Maryland,20850,United States,2015,904582,No,11/19/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004512666,The Centre for Reproductive Medicine,yes,-,-,Lubbock,Texas,79410,United States,2019,1098671,No,7/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004512666,The Centre for Reproductive Medicine,yes,-,-,Lubbock,Texas,79410,United States,2016,963378,No,2/18/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009838443,The Cord Blood Bank of Arkansas (UAMS),yes,-,-,Little Rock,Arkansas,72205,United States,2017,1006627,No,3/16/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005094145,The Cryo Laboratory of EVMS - Jones Institute,yes,-,-,Norfolk,Virginia,23507,United States,2017,998347,No,1/18/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005094145,The Cryo Laboratory of EVMS - Jones Institute,yes,-,-,Norfolk,Virginia,23507,United States,2015,916665,No,2/27/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010188337,The Fertility Center of Charleston,yes,-,-,Mt Pleasant,South Carolina,29464,United States,2020,1121332,No,3/10/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010188337,The Fertility Center of Charleston,yes,-,-,Mt Pleasant,South Carolina,29464,United States,2018,1053815,No,5/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010188337,The Fertility Center of Charleston,yes,-,-,Mt Pleasant,South Carolina,29464,United States,2016,972430,No,6/7/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012706615,"The Fertility Center of New Mexico, LLC",yes,-,-,Albuquerque,New Mexico,87106,United States,2022,1162424,No,2/10/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012706615,"The Fertility Center of New Mexico, LLC",yes,-,-,Albuquerque,New Mexico,87106,United States,2020,1115350,No,12/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012706615,"The Fertility Center of New Mexico, LLC",yes,-,-,Albuquerque,New Mexico,87106,United States,2017,1027848,No,8/28/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005033595,The Fertility Center of Oregon,yes,-,-,Eugene,Oregon,97401,United States,2016,963734,No,2/10/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004571537,"The Fertility Center, LLC",yes,-,-,York,Pennsylvania,17403,United States,2018,1060655,No,6/27/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004571537,"The Fertility Center, LLC",yes,-,-,York,Pennsylvania,17403,United States,2016,958710,No,2/17/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007802189,"The Fertility Institutes, Jeffrey Steinberg, MD Incorporated",yes,-,-,New York,New York,10065,United States,2018,1053658,No,5/18/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007802189,"The Fertility Institutes, Jeffrey Steinberg, MD Incorporated",yes,-,-,New York,New York,10065,United States,2016,962759,No,3/22/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007934424,The Fertility Partnership LLC,yes,-,-,Saint Peters,Missouri,63376,United States,2019,1069356,No,10/11/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3007934424,The Fertility Partnership LLC,yes,-,-,Saint Peters,Missouri,63376,United States,2016,957140,No,1/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004732061,The George Washington University Medical Faculty Associates Fertility and IVF Center,yes,-,-,Washington,District of Columbia,20037,United States,2018,1037169,No,11/30/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004732061,The George Washington University Medical Faculty Associates Fertility and IVF Center,yes,-,-,Washington,District of Columbia,20037,United States,2016,987404,No,9/13/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003929725,The Laboratory at the Center for Advanced Reproductive Svcs,yes,-,-,Farmington,Connecticut,6032,United States,2019,1079346,No,2/5/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003929725,The Laboratory at the Center for Advanced Reproductive Svcs,yes,-,-,Farmington,Connecticut,6032,United States,2017,995473,No,12/20/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003929725,The Laboratory at the Center for Advanced Reproductive Svcs,yes,-,-,Farmington,Connecticut,6032,United States,2015,909935,No,1/14/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1673533,The Methodist Hospital Blood Bank,yes,-,-,Houston,Texas,77030,United States,2015,921102,No,3/31/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004731564,The New Hope Center For Reproductive Medicine,yes,-,-,Virginia Beach,Virginia,23452,United States,2021,1142467,No,5/12/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004731564,The New Hope Center For Reproductive Medicine,yes,-,-,Virginia Beach,Virginia,23452,United States,2018,1039076,No,12/6/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004731564,The New Hope Center For Reproductive Medicine,yes,-,-,Virginia Beach,Virginia,23452,United States,2016,971708,No,6/2/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3008287343,The New York Fertility Center,yes,-,-,Flushing,New York,11355,United States,2019,1080616,No,2/27/2019,Voluntary Action Indicated (VAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1870530,The Regents of the University of Michigan Blood Bank,yes,-,-,Ann Arbor,Michigan,48109,United States,2019,1100663,No,7/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1870530,The Regents of the University of Michigan Blood Bank,yes,-,-,Ann Arbor,Michigan,48109,United States,2016,985518,No,9/21/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005883758,"The Reproductive Medicine Group, P.A.",yes,-,-,Temple Terrace,Florida,33617,United States,2017,1012204,No,3/29/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005883758,"The Reproductive Medicine Group, P.A.",yes,-,-,Temple Terrace,Florida,33617,United States,2015,911321,No,1/23/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011694463,The Rocky Mountain Lions Eye Bank,yes,-,-,Aurora,Colorado,80011,United States,2019,1071589,No,10/23/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011694463,The Rocky Mountain Lions Eye Bank,yes,-,-,Aurora,Colorado,80011,United States,2016,982563,No,8/30/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010250935,"The Sperm and Embryo Bank of New York, Inc.",yes,-,-,New York,New York,10016,United States,2019,1099746,No,7/18/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010250935,"The Sperm and Embryo Bank of New York, Inc.",yes,-,-,New York,New York,10016,United States,2017,991407,No,11/9/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010250935,"The Sperm and Embryo Bank of New York, Inc.",yes,-,-,New York,New York,10016,United States,2015,899514,No,10/9/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003945123,"The Sperm and Embryo Bank of NJ, Inc.",yes,-,-,Mountainside,New Jersey,7092,United States,2020,1111192,No,11/12/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003945123,"The Sperm and Embryo Bank of NJ, Inc.",yes,-,-,Mountainside,New Jersey,7092,United States,2018,1058722,No,7/10/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003945123,"The Sperm and Embryo Bank of NJ, Inc.",yes,-,-,Mountainside,New Jersey,7092,United States,2016,985821,No,8/19/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003892518,The Valley Hospital Fertility Center,yes,-,-,Paramus,New Jersey,7652,United States,2018,1064684,No,8/28/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003892518,The Valley Hospital Fertility Center,yes,-,-,Paramus,New Jersey,7652,United States,2016,968767,No,4/15/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3004968587,The Valley Hospital Microbiology Laboratory,yes,-,-,Ridgewood,New Jersey,7450,United States,2017,1029692,No,9/26/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005083506,The World Egg Bank,yes,-,-,Phoenix,Arizona,85020,United States,2020,1112950,No,12/4/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005083506,The World Egg Bank,yes,-,-,Phoenix,Arizona,85020,United States,2017,1014819,No,4/17/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005083506,The World Egg Bank,yes,-,-,Phoenix,Arizona,85020,United States,2015,903404,No,11/10/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3020118190,Thread Labs Santa Barbara LLC,yes,-,-,Santa Barbara,California,93105,United States,2022,1171403,No,5/24/2022,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3005033873,Tissue  Specialists,yes,-,-,Dallas,Texas,75219,United States,2017,1008532,No,3/22/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000306415,Tissue Banks International Inc,yes,-,-,Los Angeles,California,90017,United States,2016,983208,No,5/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000779542,"Tissue Transplant Technology, Ltd. d/b/a Bone Bank Allografts",yes,-,-,San Antonio,Texas,78227,United States,2017,1027128,No,8/9/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3000779542,"Tissue Transplant Technology, Ltd. d/b/a Bone Bank Allografts",yes,-,-,San Antonio,Texas,78227,United States,2015,929262,No,6/8/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003415347,TissueTech Inc,yes,-,-,Miami,Florida,33173,United States,2019,1101487,No,8/15/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3003415347,TissueTech Inc,yes,-,-,Miami,Florida,33173,United States,2016,948156,No,10/29/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006717666,"TissueTech, Inc.",yes,-,-,San Diego,California,92127,United States,2018,1061621,No,7/26/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006717666,"TissueTech, Inc.",yes,-,-,San Diego,California,92127,United States,2016,989324,No,5/24/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3009809074,"TissueTech, Inc.",yes,-,-,Doral,Florida,33122,United States,2015,933684,No,7/7/2015,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012088565,"Titan Surgical Group, LLC",yes,-,-,Springfield,Missouri,65804,United States,2020,1116974,No,1/27/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000362648,"Titan Surgical Group, LLC",yes,-,-,Lenexa,Kansas,66219,United States,2019,1086931,No,3/7/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3012088565,"Titan Surgical Group, LLC",yes,-,-,Springfield,Missouri,65804,United States,2017,1009234,No,4/17/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000362648,"Titan Surgical Group, LLC",yes,-,-,Lenexa,Kansas,66219,United States,2017,999139,No,1/25/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
1000362648,"Titan Surgical Group, LLC",yes,-,-,Lenexa,Kansas,66219,United States,2015,904755,No,11/25/2014,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006426919,TMC/Higgins General Hospital,yes,-,-,Bremen,Georgia,30110,United States,2019,1072635,No,10/31/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006426919,TMC/Higgins General Hospital,yes,-,-,Bremen,Georgia,30110,United States,2017,991523,No,10/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3011554947,Transplant For Life,yes,-,-,Temecula,California,92590,United States,2016,989323,No,9/30/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010027034,"Transplant For Life, LLC",yes,-,-,Phoenix,Arizona,85034,United States,2016,984413,No,8/26/2016,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001236462,Transplant Resource Center of Maryland,yes,-,-,Halethorpe,Maryland,21227,United States,2020,1122841,No,3/13/2020,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001236462,Transplant Resource Center of Maryland,yes,-,-,Halethorpe,Maryland,21227,United States,2017,1027086,No,9/7/2017,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3001238005,Transplant Services Center UT Southwestern Medical Center,yes,-,-,Dallas,Texas,75235,United States,2018,1053000,No,4/24/2018,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3006397951,Tree of Life Center for Fertility,yes,-,-,Tarzana,California,91356,United States,2019,1087484,No,3/29/2019,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
3010213165,Tri County Surgery Center,yes,-,-,Thousand Oaks,California,91361,United States,2022,1159952,No,12/28/2021,No Action Indicated (NAI),"Human Cellular, Tissue, and Gene Therapies",Biologics,-
